# satellite: 46360 STARLINK-1713 / US
# catalogue: 1 NORAD
# track: 27753684
# variability: 0 Not variable
# variability_period: 0.0
# npoints: 430
#
# Date Time StdMag Mag Filter Penumbra Distance Phase Channel
2024-01-31 03:29:11.696000 6.53 5.55919 Clear 0 585.01 99.267 6
2024-01-31 03:29:11.796000 6.594 5.62434 Clear 0 585.121 99.309 6
2024-01-31 03:29:11.896000 6.688 5.7203 Clear 0 585.232 99.352 6
2024-01-31 03:29:11.996000 6.688 5.72099 Clear 0 585.345 99.395 6
2024-01-31 03:29:12.096000 6.775 5.80899 Clear 0 585.458 99.437 6
2024-01-31 03:29:12.196000 6.819 5.85476 Clear 0 585.572 99.48 6
2024-01-31 03:29:12.296000 6.953 5.98994 Clear 0 585.686 99.522 6
2024-01-31 03:29:12.396000 6.852 5.89058 Clear 0 585.802 99.565 6
2024-01-31 03:29:12.496000 6.797 5.83668 Clear 0 585.919 99.607 6
2024-01-31 03:29:12.596000 6.85 5.8905 Clear 0 586.036 99.65 6
2024-01-31 03:29:12.696000 6.933 5.97586 Clear 0 586.154 99.692 6
2024-01-31 03:29:12.796000 6.883 5.92724 Clear 0 586.273 99.735 6
2024-01-31 03:29:12.896000 6.969 6.01478 Clear 0 586.392 99.777 6
2024-01-31 03:29:12.996000 6.936 5.98259 Clear 0 586.513 99.819 6
2024-01-31 03:29:13.096000 6.982 6.0295 Clear 0 586.634 99.862 6
2024-01-31 03:29:13.196000 6.921 5.97113 Clear 0 586.756 99.904 6
2024-01-31 03:29:13.296000 6.907 5.95756 Clear 0 586.879 99.946 6
2024-01-31 03:29:13.396000 7.02 6.07249 Clear 0 587.003 99.989 6
2024-01-31 03:29:13.496000 6.995 6.04932 Clear 0 587.127 100.031 6
2024-01-31 03:29:13.596000 7.115 6.17022 Clear 0 587.253 100.073 6
2024-01-31 03:29:13.696000 6.987 6.04383 Clear 0 587.379 100.115 6
2024-01-31 03:29:13.796000 7.074 6.13243 Clear 0 587.506 100.158 6
2024-01-31 03:29:13.896000 6.998 6.05826 Clear 0 587.634 100.2 6
2024-01-31 03:29:13.996000 7.094 6.15457 Clear 0 587.762 100.242 6
2024-01-31 03:29:14.096000 6.975 6.03747 Clear 0 587.892 100.284 6
2024-01-31 03:29:14.196000 7.056 6.12042 Clear 0 588.022 100.326 6
2024-01-31 03:29:14.296000 6.995 6.05995 Clear 0 588.153 100.368 6
2024-01-31 03:29:14.396000 7.016 6.0834 Clear 0 588.285 100.41 6
2024-01-31 03:29:14.399000 7.014 6.08143 Unknown 0 588.289 100.411 3
2024-01-31 03:29:14.496000 7.037 6.10483 Clear 0 588.417 100.452 6
2024-01-31 03:29:14.499000 7.066 6.13417 Unknown 0 588.421 100.453 3
2024-01-31 03:29:14.596000 7.12 6.19022 Clear 0 588.551 100.494 6
2024-01-31 03:29:14.599000 7.063 6.1331 Unknown 0 588.555 100.495 3
2024-01-31 03:29:14.696000 7.071 6.14227 Clear 0 588.685 100.536 6
2024-01-31 03:29:14.699000 7.17 6.24098 Unknown 0 588.689 100.537 3
2024-01-31 03:29:14.796000 6.971 6.04366 Clear 0 588.82 100.578 6
2024-01-31 03:29:14.799000 7.021 6.09416 Unknown 0 588.824 100.579 3
2024-01-31 03:29:14.896000 7.054 6.1277 Clear 0 588.956 100.62 6
2024-01-31 03:29:14.899000 7.01 6.08393 Unknown 0 588.96 100.621 3
2024-01-31 03:29:14.996000 7.062 6.1375 Clear 0 589.092 100.662 6
2024-01-31 03:29:14.999000 7.165 6.24045 Unknown 0 589.096 100.663 3
2024-01-31 03:29:15.096000 6.971 6.04803 Clear 0 589.23 100.704 6
2024-01-31 03:29:15.099000 7.073 6.15026 Unknown 0 589.234 100.705 3
2024-01-31 03:29:15.196000 6.983 6.06243 Clear 0 589.368 100.745 6
2024-01-31 03:29:15.199000 7.021 6.10001 Unknown 0 589.372 100.747 3
2024-01-31 03:29:15.296000 7.111 6.191 Clear 0 589.507 100.787 6
2024-01-31 03:29:15.299000 7.069 6.14868 Unknown 0 589.511 100.788 3
2024-01-31 03:29:15.396000 7.167 6.24779 Clear 0 589.647 100.829 6
2024-01-31 03:29:15.399000 7.075 6.15669 Unknown 0 589.651 100.83 3
2024-01-31 03:29:15.496000 7.122 6.20491 Clear 0 589.787 100.871 6
2024-01-31 03:29:15.499000 7.195 6.27771 Unknown 0 589.792 100.872 3
2024-01-31 03:29:15.596000 7.06 6.14438 Clear 0 589.929 100.912 6
2024-01-31 03:29:15.599000 7.159 6.24252 Unknown 0 589.933 100.914 3
2024-01-31 03:29:15.696000 7.082 6.1683 Clear 0 590.071 100.954 6
2024-01-31 03:29:15.699000 7.159 6.24465 Unknown 0 590.075 100.955 3
2024-01-31 03:29:15.796000 6.967 6.05402 Clear 0 590.214 100.996 6
2024-01-31 03:29:15.799000 7.061 6.1476 Unknown 0 590.218 100.997 3
2024-01-31 03:29:15.896000 7.037 6.12594 Clear 0 590.358 101.037 6
2024-01-31 03:29:15.899000 7.096 6.18467 Unknown 0 590.362 101.039 3
2024-01-31 03:29:15.996000 7.181 6.27102 Clear 0 590.502 101.079 6
2024-01-31 03:29:15.999000 7.03 6.11986 Unknown 0 590.507 101.08 3
2024-01-31 03:29:16.096000 7.056 6.148 Clear 0 590.648 101.12 6
2024-01-31 03:29:16.099000 7.027 6.11912 Unknown 0 590.652 101.122 3
2024-01-31 03:29:16.196000 7.125 6.21774 Clear 0 590.794 101.162 6
2024-01-31 03:29:16.199000 7.007 6.09954 Unknown 0 590.798 101.163 3
2024-01-31 03:29:16.296000 7.063 6.15789 Clear 0 590.941 101.204 6
2024-01-31 03:29:16.299000 7.098 6.19317 Unknown 0 590.945 101.205 3
2024-01-31 03:29:16.396000 7.08 6.17582 Clear 0 591.089 101.245 6
2024-01-31 03:29:16.399000 7.099 6.19532 Unknown 0 591.093 101.246 3
2024-01-31 03:29:16.496000 7.058 6.15604 Clear 0 591.237 101.286 6
2024-01-31 03:29:16.499000 7.063 6.16118 Unknown 0 591.242 101.288 3
